"","stat1","ifngr","factor.stat1","factor.ifngr"
"237",2104342.62273559,4589653.5867203,118958.37100147,140
"238",5404940.1517046,4589653.5867203,305540.965078862,140
"239",1874911.97811699,4589653.5867203,105988.669467712,140
"240",1494720.2456825,4589653.5867203,84496.4520550173,140
"241",3035889.10112682,4589653.5867203,171618.641427166,140
"242",2322434.68636636,4589653.5867203,131287.103184891,140
"243",2016589.30654134,4589653.5867203,113997.680935289,140
"244",2243231.55396494,4589653.5867203,126809.754531259,140
"245",2079797.84437909,4589653.5867203,117570.856051036,140
"246",1244071.15685183,4589653.5867203,70327.2730543381,140
"247",1340917.84211152,4589653.5867203,75802.0107662074,140
"248",1459696.42265373,4589653.5867203,82516.557294187,140
"249",2742720.57633076,4589653.5867203,155045.841084746,140
"250",1849932.41421091,4589653.5867203,104576.576114429,140
"251",2822472.28203224,4589653.5867203,159554.20055641,140
"252",2531879.43174563,4589653.5867203,143127.002950237,140
"253",2892475.52532786,4589653.5867203,163511.479992418,140
"254",2290749.46876855,4589653.5867203,129495.939602716,140
"255",3427592.99062782,4589653.5867203,193761.640436237,140
"256",2994441.04289366,4589653.5867203,169275.585008825,140
"257",1764638.00812712,4589653.5867203,99754.8880995397,140
"258",2197715.82771315,4589653.5867203,124236.753066876,140
"259",3304185.45336784,4589653.5867203,186785.419243385,140
"260",1533398.97909277,4589653.5867203,86682.9586957011,140
"261",1753389.00376494,4589653.5867203,99118.9825108511,140
"262",1382008.81886653,4589653.5867203,78124.8813885215,140
"263",2660406.03763966,4589653.5867203,150392.604807233,140
"264",1922095.14883015,4589653.5867203,108655.931474421,140
"265",5875443.8331234,4589653.5867203,332138.51192654,140
"266",1962883.93217842,4589653.5867203,110961.71912032,140
"267",3135238.79957284,4589653.5867203,177234.874334744,140
"268",1732224.58818428,4589653.5867203,97922.5592794475,140
"269",2345951.17816251,4589653.5867203,132616.489153466,140
"270",1942095.37943541,4589653.5867203,109786.543394149,140
"271",2347073.43184486,4589653.5867203,132679.930091486,140
"272",1928483.85698322,4589653.5867203,109017.084789704,140
"273",3102599.67358051,4589653.5867203,175389.786364273,140
"274",2813942.2914537,4589653.5867203,159072.000665139,140
"275",7071036.56630099,4589653.5867203,399725.302396578,140
"276",3533443.92437989,4589653.5867203,199745.387812775,140
"277",1336335.71858407,4589653.5867203,75542.9835789691,140
"278",3263221.35948525,4589653.5867203,184469.721302767,140
"279",1664744.71281623,4589653.5867203,94107.9256915337,140
"280",4101124.44419772,4589653.5867203,231836.33591086,140
"281",2840054.6417728,4589653.5867203,160548.130371119,140
"282",1226659.26264685,4589653.5867203,69342.9796468409,140
"283",2870835.64367056,4589653.5867203,162288.178690242,140
"284",2092193.22400015,4589653.5867203,118271.56616912,140
"285",1192268.9792595,4589653.5867203,67398.8988465764,140
"286",2722347.42659254,4589653.5867203,153894.148067248,140
"287",2856760.51312754,4589653.5867203,161492.512346301,140
"288",2068589.47252284,4589653.5867203,116937.247415639,140
"289",5873594.30917452,4589653.5867203,332033.958440948,140
"290",2689853.31270087,4589653.5867203,152057.257622733,140
"291",2430053.7926582,4589653.5867203,137370.805256405,140
"292",3420335.95106289,4589653.5867203,193351.40039471,140
"293",2879955.39424644,4589653.5867203,162803.717681243,140
"294",1651240.16887148,4589653.5867203,93344.5145761439,140
"295",1591391.47568202,4589653.5867203,89961.2712908231,140
"296",2163495.49005846,4589653.5867203,122302.279289392,140
"297",3411256.65593348,4589653.5867203,192838.14834784,140
"298",2365935.37354006,4589653.5867203,133746.194602666,140
"299",1893388.25981228,4589653.5867203,107033.132640624,140
"300",2420466.28228318,4589653.5867203,136828.823830068,140
"301",5336506.89985198,4589653.5867203,301672.437171492,140
"302",2474540.57013089,4589653.5867203,139885.640303739,140
"303",2909519.77594094,4589653.5867203,164474.990528187,140
"304",3460321.00154841,4589653.5867203,195611.753066742,140
"305",2337096.06372319,4589653.5867203,132115.910028493,140
"306",3257938.46168877,4589653.5867203,184171.079385216,140
"307",2118706.34700577,4589653.5867203,119770.351532698,140
"308",7506550.16009484,4589653.5867203,424344.86154392,140
"309",1578991.38452143,4589653.5867203,89260.2948296725,140
"310",2525942.87411255,4589653.5867203,142791.409678611,140
"311",2675796.62845975,4589653.5867203,151262.634047209,140
"312",5028227.64878998,4589653.5867203,284245.428316719,140
"313",3338977.17629559,4589653.5867203,188752.19339846,140
"314",3373162.37839724,4589653.5867203,190684.680965091,140
"315",2598585.18553898,4589653.5867203,146897.875488744,140
"316",1732090.82804811,4589653.5867203,97914.9978264158,140
"317",1949717.63611997,4589653.5867203,110217.429139062,140
"318",5376261.48199232,4589653.5867203,303919.761480834,140
"319",2024266.05086476,4589653.5867203,114431.646863386,140
"320",2264015.90208644,4589653.5867203,127984.692570411,140
"321",3189399.00057842,4589653.5867203,180296.547474435,140
"322",2399293.82559406,4589653.5867203,135631.946035252,140
"323",5879477.00145768,4589653.5867203,332366.50670735,140
"324",1354647.5636099,4589653.5867203,76578.1511561352,140
"325",1984435.89373407,4589653.5867203,112180.050304058,140
"326",4008217.18131622,4589653.5867203,226584.293526136,140
"327",3880046.48380463,4589653.5867203,219338.811150134,140
"328",2832023.54529517,4589653.5867203,160094.132935524,140
"329",2086612.69097708,4589653.5867203,117956.098948824,140
"330",3847146.42372717,4589653.5867203,217478.972590395,140
"331",2665239.96022431,4589653.5867203,150665.866181119,140
"332",1986202.51358121,4589653.5867203,112279.917225406,140
"333",3553293.48073076,4589653.5867203,200867.482125312,140
"334",2762908.0491789,4589653.5867203,156187.037798012,140
"335",1582617.26624452,4589653.5867203,89465.2657210866,140
"336",2145501.96128132,4589653.5867203,121285.106111997,140
"337",2306590.95538254,4589653.5867203,130391.457956753,140
"338",2462478.49381259,4589653.5867203,139203.771802756,140
"339",3854128.23408243,4589653.5867203,217873.653940062,140
"340",3749929.0276253,4589653.5867203,211983.27861531,140
"341",1720790.11885463,4589653.5867203,97276.1693665002,140
"342",3012775.03936247,4589653.5867203,170312.004805826,140
"343",3983929.71136828,4589653.5867203,225211.324205675,140
"344",1418634.82497938,4589653.5867203,80195.347469663,140
"345",1756069.4516176,4589653.5867203,99270.5080783428,140
"346",2715602.8981344,4589653.5867203,153512.88024998,140
"347",1601038.76102703,4589653.5867203,90506.6317928769,140
"348",1680950.99779236,4589653.5867203,95024.0660766199,140
"349",1894450.02528713,4589653.5867203,107093.154183651,140
"350",2412410.36193272,4589653.5867203,136373.423102328,140
"351",3429780.27556455,4589653.5867203,193885.287531619,140
"352",1685990.81800651,4589653.5867203,95308.9668320092,140
"353",5690032.74164058,4589653.5867203,321657.233274431,140
"354",1959427.43616669,4589653.5867203,110766.323593714,140
"355",2955833.56111848,4589653.5867203,167093.106219095,140
"356",2728221.13400948,4589653.5867203,154226.188419664,140
"357",5474674.14167863,4589653.5867203,309483.02363963,140
"358",2184248.05343781,4589653.5867203,123475.420538845,140
"359",2472597.1404228,4589653.5867203,139775.778330821,140
"360",2445672.39474805,4589653.5867203,138253.723960733,140
"361",1905869.74201261,4589653.5867203,107738.710132708,140
"362",1991179.85214192,4589653.5867203,112561.285896414,140
"363",2423556.9456788,4589653.5867203,137003.538859305,140
"364",2162796.80681364,4589653.5867203,122262.782764562,140
"365",3870677.41561744,4589653.5867203,218809.178248482,140
"366",4274043.70474171,4589653.5867203,241611.452057275,140
"367",2234265.42806063,4589653.5867203,126302.899934366,140
"368",1852673.06947254,4589653.5867203,104731.50520339,140
"369",2834388.73191595,4589653.5867203,160227.836803175,140
"370",3307965.25152324,4589653.5867203,186999.091022126,140
"371",894986.036675958,4589653.5867203,50593.5106962908,140
"372",2646430.404328,4589653.5867203,149602.563036227,140
"373",2440844.94848189,4589653.5867203,137980.828692769,140
"374",2355300.45203653,4589653.5867203,133145.0030837,140
"375",2062494.12646644,4589653.5867203,116592.677843306,140
"376",4326762.85446163,4589653.5867203,244591.662648225,140
"377",2195965.34729266,4589653.5867203,124137.798506415,140
"378",4088908.45781637,4589653.5867203,231145.766882604,140
"379",1389536.44565635,4589653.5867203,78550.4177107671,140
"380",2474313.06399715,4589653.5867203,139872.779394699,140
"381",2057209.8038897,4589653.5867203,116293.955383007,140
"382",1561163.92024899,4589653.5867203,88252.5092694583,140
"383",3445190.48472891,4589653.5867203,194756.425795502,140
"384",4182292.23590788,4589653.5867203,236424.746645551,140
"385",3380295.72874958,4589653.5867203,191087.928862334,140
"386",2873819.0807332,4589653.5867203,162456.832220861,140
"387",2836860.63462315,4589653.5867203,160367.573325235,140
"388",2164858.4428353,4589653.5867203,122379.326933789,140
"389",1650504.10294757,4589653.5867203,93302.9048105513,140
"390",2320690.92236773,4589653.5867203,131188.528303383,140
"391",1929356.58894828,4589653.5867203,109066.420278975,140
"392",2154198.57279387,4589653.5867203,121776.725075368,140
"393",1875442.03131743,4589653.5867203,106018.633345546,140
"394",1504315.69401531,4589653.5867203,85038.8822136648,140
"395",2658368.99840853,4589653.5867203,150277.451093202,140
"396",1645863.37911435,4589653.5867203,93040.5649512992,140
"397",1093013.21165583,4589653.5867203,61787.9758442736,140
"398",2265079.29063812,4589653.5867203,128044.80586588,140
"399",3277405.98356645,4589653.5867203,185271.577310309,140
"400",1380381.52722656,4589653.5867203,78032.8906829469,140
"401",2064069.23498286,4589653.5867203,116681.718639818,140
"402",3386488.99420571,4589653.5867203,191438.033812869,140
"403",4882933.87003137,4589653.5867203,276031.979113612,140
"404",3195217.56969138,4589653.5867203,180625.470861606,140
"405",2585182.1135695,4589653.5867203,146140.200578452,140
"406",5497656.25420812,4589653.5867203,310782.201178089,140
"407",1288968.8452517,4589653.5867203,72865.33687345,140
"408",2098476.61318286,4589653.5867203,118626.765808887,140
"409",2836826.35974183,4589653.5867203,160365.635768106,140
"410",1570472.11084989,4589653.5867203,88778.7007645556,140
"411",3446561.20910768,4589653.5867203,194833.912768122,140
"412",3996081.05200776,4589653.5867203,225898.238813752,140
"413",2215585.7332844,4589653.5867203,125246.937831343,140
"414",2364736.47551172,4589653.5867203,133678.420964045,140
"415",3282343.4922754,4589653.5867203,185550.69440202,140
"416",2253478.14924229,4589653.5867203,127388.993990335,140
"417",3491391.13194205,4589653.5867203,197368.145803598,140
"418",3039393.35367204,4589653.5867203,171816.736627945,140
"419",3930090.06836376,4589653.5867203,222167.772191892,140
"420",3319881.56969098,4589653.5867203,187672.719822994,140
"421",1574794.61720343,4589653.5867203,89023.0518074443,140
"422",983247.697534603,4589653.5867203,55582.9374579745,140
"423",2064491.128399,4589653.5867203,116705.568251083,140
"424",2691940.16016554,4589653.5867203,152175.226993425,140
"425",3710833.20215188,4589653.5867203,209773.193783578,140
"426",2701277.7514581,4589653.5867203,152703.080507981,140
"427",1985329.0396969,4589653.5867203,112230.539795482,140
"428",1913411.18435755,4589653.5867203,108165.027447513,140
"429",2370090.8857209,4589653.5867203,133981.105474294,140
"430",2025968.05566831,4589653.5867203,114527.861099927,140
"431",3559321.02817224,4589653.5867203,201208.219045729,140
"432",1974145.91050842,4589653.5867203,111598.358126685,140
"433",2027917.05537812,4589653.5867203,114638.037944732,140
"434",2052150.10424053,4589653.5867203,116007.930844265,140
"435",4234167.38806226,4589653.5867203,239357.246101232,140
"436",3294770.30707974,4589653.5867203,186253.18154926,140
"437",3516958.89019987,4589653.5867203,198813.489750752,140
"438",2698772.2174643,4589653.5867203,152561.442811167,140
"439",2789510.15459385,4589653.5867203,157690.853332222,140
"440",3864499.89708944,4589653.5867203,218459.963470915,140
"441",1713955.8370249,4589653.5867203,96889.8277961467,140
"442",2756020.34507588,4589653.5867203,155797.676269531,140
"443",3381292.65885771,4589653.5867203,191144.2852657,140
"444",3315732.68419215,4589653.5867203,187438.183557331,140
"445",1614964.93412646,4589653.5867203,91293.8775808462,140
"446",2828570.47068783,4589653.5867203,159898.930820717,140
"447",3675998.33479983,4589653.5867203,207803.980676605,140
"448",3862805.37624902,4589653.5867203,218364.172302392,140
"449",3233688.58948215,4589653.5867203,182800.235462973,140
"450",1453062.8213314,4589653.5867203,82141.5601817149,140
"451",2999455.79243803,4589653.5867203,169559.068520651,140
"452",2123678.21577278,4589653.5867203,120051.410996573,140
"453",1415955.91856865,4589653.5867203,80043.9090397972,140
"454",1680359.2144132,4589653.5867203,94990.6125952285,140
"455",2412923.41666613,4589653.5867203,136402.42605777,140
"456",1433612.18147659,4589653.5867203,81042.0165964326,140
"457",2337240.40053871,4589653.5867203,132124.069380618,140
"458",2293594.44885109,4589653.5867203,129656.766167979,140
"459",4501061.10232015,4589653.5867203,254444.732870557,140
"460",1718276.09027428,4589653.5867203,97134.0514711826,140
"461",2391353.09042265,4589653.5867203,135183.056719254,140
"462",2725407.03602881,4589653.5867203,154067.107617897,140
"463",3734734.18932053,4589653.5867203,211124.315254098,140
"464",2473766.04342679,4589653.5867203,139841.85635239,140
"465",2958950.69042954,4589653.5867203,167269.317365055,140
"466",1805787.09096745,4589653.5867203,102081.043455613,140
"467",2732641.19291163,4589653.5867203,154476.054102681,140
"468",2439343.94777467,4589653.5867203,137895.977206574,140
"469",2675123.35543896,4589653.5867203,151224.573960925,140
"470",2808814.33648261,4589653.5867203,158782.117656859,140
"471",1703299.08612621,4589653.5867203,96287.4022626904,140
"472",794617.185064892,4589653.5867203,44919.665117181,140
"473",2992270.89881525,4589653.5867203,169152.906885207,140
"474",3403123.09132167,4589653.5867203,192378.35839434,140
"475",3352360.74366986,4589653.5867203,189508.765715073,140
"476",3675401.47386183,4589653.5867203,207770.240161096,140
"477",3005047.00827778,4589653.5867203,169875.139639978,140
"478",1893455.60376113,4589653.5867203,107036.939590293,140
"479",2250975.28086869,4589653.5867203,127247.506980882,140
"480",2772364.88289486,4589653.5867203,156721.632080106,140
"481",3984312.98083501,4589653.5867203,225232.990407236,140
"482",1519501.05372607,4589653.5867203,85897.3097504866,140
"483",3833112.03051647,4589653.5867203,216685.609125577,140
"484",1946706.8428569,4589653.5867203,110047.22916396,140
"485",2713341.67541002,4589653.5867203,153385.05345559,140
"486",2688523.63011303,4589653.5867203,151982.090740263,140
"487",1663039.65059753,4589653.5867203,94011.5386194854,140
"488",1595833.42311422,4589653.5867203,90212.374331221,140
"489",1943526.25010187,4589653.5867203,109867.430433055,140
"490",1377018.93395879,4589653.5867203,77842.8034732159,140
"491",2781326.53871015,4589653.5867203,157228.233983116,140
"492",3723413.54494624,4589653.5867203,210484.359859524,140
"493",2818804.13751866,4589653.5867203,159346.840551809,140
"494",4149983.73879004,4589653.5867203,234598.349106899,140
