"","stat1","ifngr","factor.stat1","factor.ifngr"
"155",2697508.41272856,6527324.40991618,152490,199.105531631478
"156",2697508.41272856,6401108.3473374,152490,195.25551366669
"157",2697508.41272856,4649516.12420558,152490,141.826010414422
"158",2697508.41272856,8761577.76226623,152490,267.257836248552
"159",2697508.41272856,3098171.53898777,152490,94.5047392494463
"160",2697508.41272856,1024445.30260795,152490,31.2490560900044
"161",2697508.41272856,7926578.77349309,152490,241.787535229216
"162",2697508.41272856,8017461.7265836,152490,244.559773523951
"163",2697508.41272856,5786653.77169843,152490,176.512565214467
"164",2697508.41272856,2680459.39552478,152490,81.7631022217579
"165",2697508.41272856,5765895.15972889,152490,175.879357147492
"166",2697508.41272856,3579869.50053901,152490,109.198160733869
"167",2697508.41272856,5616158.16017074,152490,171.311870834625
"168",2697508.41272856,4820087.97107581,152490,147.02903023076
"169",2697508.41272856,4401450.06198905,152490,134.259154211853
"170",2697508.41272856,3115756.51582293,152490,95.0411406815818
"171",2697508.41272856,5738026.77622243,152490,175.029276936167
"172",2697508.41272856,2253972.92545696,152490,68.7538184748854
"173",2697508.41272856,4068386.77404633,152490,124.099594360344
"174",2697508.41272856,2789417.27823877,152490,85.0866871703246
"175",2697508.41272856,6934450.10530829,152490,211.524246089539
"176",2697508.41272856,8264389.87584945,152490,252.091919522342
"177",2697508.41272856,5359497.47129583,152490,163.482849370684
"178",2697508.41272856,5295989.12483875,152490,161.545629418025
"179",2697508.41272856,4501991.67715359,152490,137.326014456767
"180",2697508.41272856,5068567.76326011,152490,154.608506600492
"181",2697508.41272856,2050394.81138689,152490,62.5439955696722
"182",2697508.41272856,5052153.52328682,152490,154.107816613145
"183",2697508.41272856,4019414.40792235,152490,122.605771105971
"184",2697508.41272856,4440778.12115884,152490,135.458793395887
"185",2697508.41272856,3730810.1793083,152490,113.802363344899
"186",2697508.41272856,3588168.01077375,152490,109.451293440055
"187",2697508.41272856,1770277.30735777,152490,53.9994616907874
"188",2697508.41272856,5418737.58083498,152490,165.289873621813
"189",2697508.41272856,2551938.98785682,152490,77.8427939166659
"190",2697508.41272856,5439133.47599309,152490,165.912017595902
"191",2697508.41272856,11104566.5715698,152490,338.726941074151
"192",2697508.41272856,2368607.96299623,152490,72.2505758994402
"193",2697508.41272856,6758830.00896393,152490,206.167237543328
